date,barcode,product_name,brand,category,quantity,retail_price,cost_price,subtotal,cost_total,profit,payment_method,is_event,event_source,event_name,seasonality_multiplier,total_multiplier
2025-10-14,480198112000,Coke 500ml,Coca-Cola,SOFTDRINKS_CASE,13,25.0,22.5,325.0,292.5,32.5,GCASH,False,,,1.0,1.0
2025-10-14,480392525114,Mountain Dew 500ml,Pepsi,SOFTDRINKS_CASE,12,22.0,20.0,264.0,240.0,24.0,GCASH,False,,,1.0,1.0
2025-10-14,480392525110,Pepsi 500ml,Pepsi,SOFTDRINKS_CASE,9,22.0,20.0,198.0,180.0,18.0,CASH,False,,,1.0,1.0
2025-10-14,480198111607,Coke 1.5L,Coca-Cola,SOFTDRINKS_CASE,13,60.0,54.0,780.0,702.0,78.0,CASH,False,,,1.0,1.0
2025-10-14,480198118062,Sprite 1.5L,Coca-Cola,SOFTDRINKS_CASE,14,60.0,54.0,840.0,756.0,84.0,CASH,False,,,1.0,1.0
2025-10-14,480191198062,Royal Tru Orange 1.5L,Coca-Cola,SOFTDRINKS_CASE,15,60.0,54.0,900.0,810.0,90.0,CASH,False,,,1.0,1.0
2025-10-14,480392515114,Mountain Dew 1.5L,Pepsi,SOFTDRINKS_CASE,13,55.0,50.0,715.0,650.0,65.0,CASH,False,,,1.0,1.0
2025-10-14,480392515110,Pepsi 1.5L,Pepsi,SOFTDRINKS_CASE,15,55.0,50.0,825.0,750.0,75.0,GCASH,False,,,1.0,1.0
2025-10-14,480198111664,Coke Zero 1.5L,Coca-Cola,SOFTDRINKS_CASE,15,60.0,54.0,900.0,810.0,90.0,CASH,False,,,1.0,1.0
2025-10-14,480392515112,7-up 1.5L,Pepsi,SOFTDRINKS_CASE,7,55.0,50.0,385.0,350.0,35.0,CASH,False,,,1.0,1.0
2025-10-14,480198109722,Royal Tru Strawberry 1.5L,Coca-Cola,SOFTDRINKS_CASE,7,60.0,54.0,420.0,378.0,42.0,CASH,False,,,1.0,1.0
2025-10-14,480392515116,Mirinda Orange 1.5L,Pepsi,SOFTDRINKS_CASE,8,60.0,54.0,480.0,432.0,48.0,CASH,False,,,1.0,1.0
2025-10-14,480198111696,Coke Light,Coca-Cola,SOFTDRINKS_CASE,12,65.0,58.5,780.0,702.0,78.0,GCASH,False,,,1.0,1.0
2025-10-14,955600121722,Milo 22g Sachet,Nestle,BEVERAGES,8,12.0,10.5,96.0,84.0,12.0,CASH,False,,,1.0,1.0
2025-10-14,480036141081,Nestle Bear Brand Fortified 33g,Nestle,BEVERAGES,13,11.5,10.0,149.5,130.0,19.5,CASH,False,,,1.0,1.0
2025-10-14,480864731007,Tang Orange 250g,Tang,BEVERAGES,13,216.0,195.0,2808.0,2535.0,273.0,GCASH,False,,,1.0,1.0
2025-10-14,965412919731,Energen Cereal Milk Chocolate Drink 40g,Energen,BEVERAGES,15,9.0,8.0,135.0,120.0,15.0,CASH,False,,,1.0,1.0
2025-10-14,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,Energen,BEVERAGES,12,8.6,7.5,103.2,90.0,13.2,GCASH,False,,,1.0,1.0
2025-10-14,489120804013,Oishi Prawn Crackers 60g,Oishi,SNACK,9,17.6,15.5,158.4,139.5,18.9,GCASH,False,,,1.0,1.0
2025-10-14,893921341445,San Sky Flakes Crackers Original 25g x 10s,M.Y. San,SNACK,9,58.4,52.5,525.6,472.5,53.1,CASH,False,,,1.0,1.0
2025-10-14,893951811445,Hansel Mocha Sandwich,Rebisco,SNACK,16,60.2,54.0,963.2,864.0,99.2,CASH,False,,,1.0,1.0
2025-10-14,748485200019,555 Sardines in Tomato Sauce 155g,555,CANNED_GOODS,10,25.0,22.0,250.0,220.0,30.0,GCASH,False,,,1.0,1.0
2025-10-14,748485800035,Argentina Corned Beef 260g,Argentina,CANNED_GOODS,7,57.5,52.0,402.5,364.0,38.5,CASH,False,,,1.0,1.0
2025-10-14,480002201028,Hunts Pork & Beans 100g Doy,Hunts,CANNED_GOODS,8,14.5,13.0,116.0,104.0,12.0,CASH,False,,,1.0,1.0
2025-10-14,480057511015,Alaska Classic Evaporated Filled Milk 140ml,Alaska,DAIRY,8,28.2,25.5,225.6,204.0,21.6,CASH,False,,,1.0,1.0
2025-10-14,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,Alaska,DAIRY,6,39.0,35.0,234.0,210.0,24.0,CASH,False,,,1.0,1.0
2025-10-14,480864702009,Eden Cheese 165g,Mondelez,DAIRY,7,78.0,70.0,546.0,490.0,56.0,GCASH,False,,,1.0,1.0
2025-10-14,480535824701,Dari Creme Butter Milk 100g,Dari Creme,DAIRY,12,41.0,37.0,492.0,444.0,48.0,CASH,False,,,1.0,1.0
2025-10-14,000008586780,Datu Puti Patis 1L,Datu Puti,CONDIMENTS,16,80.85,73.0,1293.6,1168.0,125.6,CASH,False,,,1.0,1.0
2025-10-14,642611907726,Ajinomoto Seasoning Mix 50g,Ajinomoto,BEVERAGES,5,13.0,11.5,65.0,57.5,7.5,CASH,False,,,1.0,1.0
2025-10-14,642647382226,Sisters Night Plus Cottony Napkin,Sisters,PERSONAL_CARE,8,44.5,40.0,356.0,320.0,36.0,CASH,False,,,1.0,1.0
2025-10-14,642321541122,Sisters Overnight Dry,Sisters,PERSONAL_CARE,11,117.0,105.0,1287.0,1155.0,132.0,GCASH,False,,,1.0,1.0
2025-10-14,672329634182,Whisper Cottony Soft Clean X-Long Overnight,Whisper,PERSONAL_CARE,12,128.0,115.0,1536.0,1380.0,156.0,CASH,False,,,1.0,1.0
2025-10-14,480088814685,Sunsilk Strong & Long 350ml,Sunsilk,PERSONAL_CARE,7,150.0,135.0,1050.0,945.0,105.0,CASH,False,,,1.0,1.0
2025-10-14,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,Downy,HOUSEHOLD,11,7.0,6.0,77.0,66.0,11.0,CASH,False,,,1.0,1.0
2025-10-14,480004784003,Zonrox Original Bleach 250ml,Zonrox,HOUSEHOLD,7,38.0,34.0,266.0,238.0,28.0,CASH,False,,,1.0,1.0
2025-10-14,037000359562,Ariel With a Touch of Downy Freshness Powder,Ariel,HOUSEHOLD,5,660.0,595.0,3300.0,2975.0,325.0,CASH,False,,,1.0,1.0
2025-10-14,490243086729,Joy Dishwashing Liquid Lemon 475ml,Joy,HOUSEHOLD,11,134.0,120.0,1474.0,1320.0,154.0,CASH,False,,,1.0,1.0
2025-10-14,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,Joy,HOUSEHOLD,11,12.0,10.5,132.0,115.5,16.5,CASH,False,,,1.0,1.0
2025-10-15,544900000099,Coca-Cola Mismo 295ml,Coca-Cola,SODA,11,20.0,18.0,220.0,198.0,22.0,CASH,False,,,1.0,1.0
2025-10-15,480198112005,Sprite 500ml,Coca-Cola,SOFTDRINKS_CASE,8,25.0,22.5,200.0,180.0,20.0,GCASH,False,,,1.0,1.0
2025-10-15,480198112010,Royal Tru Orange 500ml,Coca-Cola,SOFTDRINKS_CASE,14,25.0,22.5,350.0,315.0,35.0,CASH,False,,,1.0,1.0
2025-10-15,480198112000,Coke 500ml,Coca-Cola,SOFTDRINKS_CASE,11,25.0,22.5,275.0,247.5,27.5,CASH,False,,,1.0,1.0
2025-10-15,480392525114,Mountain Dew 500ml,Pepsi,SOFTDRINKS_CASE,6,22.0,20.0,132.0,120.0,12.0,GCASH,False,,,1.0,1.0
2025-10-15,480392525110,Pepsi 500ml,Pepsi,SOFTDRINKS_CASE,11,22.0,20.0,242.0,220.0,22.0,CASH,False,,,1.0,1.0
2025-10-15,480198111607,Coke 1.5L,Coca-Cola,SOFTDRINKS_CASE,6,60.0,54.0,360.0,324.0,36.0,CASH,False,,,1.0,1.0
2025-10-15,480198118062,Sprite 1.5L,Coca-Cola,SOFTDRINKS_CASE,15,60.0,54.0,900.0,810.0,90.0,CASH,False,,,1.0,1.0
2025-10-15,480191198062,Royal Tru Orange 1.5L,Coca-Cola,SOFTDRINKS_CASE,9,60.0,54.0,540.0,486.0,54.0,GCASH,False,,,1.0,1.0
2025-10-15,480392515114,Mountain Dew 1.5L,Pepsi,SOFTDRINKS_CASE,13,55.0,50.0,715.0,650.0,65.0,GCASH,False,,,1.0,1.0
2025-10-15,480392515110,Pepsi 1.5L,Pepsi,SOFTDRINKS_CASE,10,55.0,50.0,550.0,500.0,50.0,CASH,False,,,1.0,1.0
2025-10-15,480198111664,Coke Zero 1.5L,Coca-Cola,SOFTDRINKS_CASE,14,60.0,54.0,840.0,756.0,84.0,CASH,False,,,1.0,1.0
2025-10-15,480392515112,7-up 1.5L,Pepsi,SOFTDRINKS_CASE,14,55.0,50.0,770.0,700.0,70.0,GCASH,False,,,1.0,1.0
2025-10-15,480198109722,Royal Tru Strawberry 1.5L,Coca-Cola,SOFTDRINKS_CASE,9,60.0,54.0,540.0,486.0,54.0,GCASH,False,,,1.0,1.0
2025-10-15,480392515116,Mirinda Orange 1.5L,Pepsi,SOFTDRINKS_CASE,9,60.0,54.0,540.0,486.0,54.0,CASH,False,,,1.0,1.0
2025-10-15,480198111696,Coke Light,Coca-Cola,SOFTDRINKS_CASE,10,65.0,58.5,650.0,585.0,65.0,CASH,False,,,1.0,1.0
2025-10-15,955600121722,Milo 22g Sachet,Nestle,BEVERAGES,13,12.0,10.5,156.0,136.5,19.5,GCASH,False,,,1.0,1.0
2025-10-15,480036141081,Nestle Bear Brand Fortified 33g,Nestle,BEVERAGES,7,11.5,10.0,80.5,70.0,10.5,GCASH,False,,,1.0,1.0
2025-10-15,480864731007,Tang Orange 250g,Tang,BEVERAGES,15,216.0,195.0,3240.0,2925.0,315.0,CASH,False,,,1.0,1.0
2025-10-15,965412919731,Energen Cereal Milk Chocolate Drink 40g,Energen,BEVERAGES,7,9.0,8.0,63.0,56.0,7.0,CASH,False,,,1.0,1.0
2025-10-15,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,Energen,BEVERAGES,8,8.6,7.5,68.8,60.0,8.8,CASH,False,,,1.0,1.0
2025-10-15,489120804013,Oishi Prawn Crackers 60g,Oishi,SNACK,6,17.6,15.5,105.6,93.0,12.6,GCASH,False,,,1.0,1.0
2025-10-15,893921341445,San Sky Flakes Crackers Original 25g x 10s,M.Y. San,SNACK,13,58.4,52.5,759.2,682.5,76.7,CASH,False,,,1.0,1.0
2025-10-15,893951811445,Hansel Mocha Sandwich,Rebisco,SNACK,7,60.2,54.0,421.4,378.0,43.4,CASH,False,,,1.0,1.0
2025-10-15,748485200019,555 Sardines in Tomato Sauce 155g,555,CANNED_GOODS,10,25.0,22.0,250.0,220.0,30.0,CASH,False,,,1.0,1.0
2025-10-15,748485800035,Argentina Corned Beef 260g,Argentina,CANNED_GOODS,12,57.5,52.0,690.0,624.0,66.0,CASH,False,,,1.0,1.0
2025-10-15,480002201028,Hunts Pork & Beans 100g Doy,Hunts,CANNED_GOODS,14,14.5,13.0,203.0,182.0,21.0,CASH,False,,,1.0,1.0
2025-10-15,480057511015,Alaska Classic Evaporated Filled Milk 140ml,Alaska,DAIRY,11,28.2,25.5,310.2,280.5,29.7,CASH,False,,,1.0,1.0
2025-10-15,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,Alaska,DAIRY,12,39.0,35.0,468.0,420.0,48.0,CASH,False,,,1.0,1.0
2025-10-15,480864702009,Eden Cheese 165g,Mondelez,DAIRY,8,78.0,70.0,624.0,560.0,64.0,CASH,False,,,1.0,1.0
2025-10-15,480535824701,Dari Creme Butter Milk 100g,Dari Creme,DAIRY,15,41.0,37.0,615.0,555.0,60.0,GCASH,False,,,1.0,1.0
2025-10-15,000008586780,Datu Puti Patis 1L,Datu Puti,CONDIMENTS,10,80.85,73.0,808.5,730.0,78.5,CASH,False,,,1.0,1.0
2025-10-15,642611907726,Ajinomoto Seasoning Mix 50g,Ajinomoto,BEVERAGES,10,13.0,11.5,130.0,115.0,15.0,CASH,False,,,1.0,1.0
2025-10-15,642647382226,Sisters Night Plus Cottony Napkin,Sisters,PERSONAL_CARE,13,44.5,40.0,578.5,520.0,58.5,CASH,False,,,1.0,1.0
2025-10-15,642321541122,Sisters Overnight Dry,Sisters,PERSONAL_CARE,8,117.0,105.0,936.0,840.0,96.0,CASH,False,,,1.0,1.0
2025-10-15,672329634182,Whisper Cottony Soft Clean X-Long Overnight,Whisper,PERSONAL_CARE,12,128.0,115.0,1536.0,1380.0,156.0,CASH,False,,,1.0,1.0
2025-10-15,480088814685,Sunsilk Strong & Long 350ml,Sunsilk,PERSONAL_CARE,7,150.0,135.0,1050.0,945.0,105.0,GCASH,False,,,1.0,1.0
2025-10-15,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,Downy,HOUSEHOLD,15,7.0,6.0,105.0,90.0,15.0,CASH,False,,,1.0,1.0
2025-10-15,480004784003,Zonrox Original Bleach 250ml,Zonrox,HOUSEHOLD,12,38.0,34.0,456.0,408.0,48.0,GCASH,False,,,1.0,1.0
2025-10-15,037000359562,Ariel With a Touch of Downy Freshness Powder,Ariel,HOUSEHOLD,4,660.0,595.0,2640.0,2380.0,260.0,CASH,False,,,1.0,1.0
2025-10-15,490243086729,Joy Dishwashing Liquid Lemon 475ml,Joy,HOUSEHOLD,12,134.0,120.0,1608.0,1440.0,168.0,CASH,False,,,1.0,1.0
2025-10-15,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,Joy,HOUSEHOLD,5,12.0,10.5,60.0,52.5,7.5,CASH,False,,,1.0,1.0
2025-10-16,544900000099,Coca-Cola Mismo 295ml,Coca-Cola,SODA,9,20.0,18.0,180.0,162.0,18.0,CASH,False,,,1.0,1.0
2025-10-16,480198112005,Sprite 500ml,Coca-Cola,SOFTDRINKS_CASE,13,25.0,22.5,325.0,292.5,32.5,CASH,False,,,1.0,1.0
2025-10-16,480198112010,Royal Tru Orange 500ml,Coca-Cola,SOFTDRINKS_CASE,5,25.0,22.5,125.0,112.5,12.5,CASH,False,,,1.0,1.0
2025-10-16,480198112000,Coke 500ml,Coca-Cola,SOFTDRINKS_CASE,13,25.0,22.5,325.0,292.5,32.5,CASH,False,,,1.0,1.0
2025-10-16,480392525114,Mountain Dew 500ml,Pepsi,SOFTDRINKS_CASE,12,22.0,20.0,264.0,240.0,24.0,CASH,False,,,1.0,1.0
2025-10-16,480392525110,Pepsi 500ml,Pepsi,SOFTDRINKS_CASE,7,22.0,20.0,154.0,140.0,14.0,CASH,False,,,1.0,1.0
2025-10-16,480198111607,Coke 1.5L,Coca-Cola,SOFTDRINKS_CASE,10,60.0,54.0,600.0,540.0,60.0,CASH,False,,,1.0,1.0
2025-10-16,480198118062,Sprite 1.5L,Coca-Cola,SOFTDRINKS_CASE,10,60.0,54.0,600.0,540.0,60.0,GCASH,False,,,1.0,1.0
2025-10-16,480191198062,Royal Tru Orange 1.5L,Coca-Cola,SOFTDRINKS_CASE,11,60.0,54.0,660.0,594.0,66.0,CASH,False,,,1.0,1.0
2025-10-16,480392515114,Mountain Dew 1.5L,Pepsi,SOFTDRINKS_CASE,8,55.0,50.0,440.0,400.0,40.0,CASH,False,,,1.0,1.0
2025-10-16,480392515110,Pepsi 1.5L,Pepsi,SOFTDRINKS_CASE,14,55.0,50.0,770.0,700.0,70.0,CASH,False,,,1.0,1.0
2025-10-16,480198111664,Coke Zero 1.5L,Coca-Cola,SOFTDRINKS_CASE,11,60.0,54.0,660.0,594.0,66.0,CASH,False,,,1.0,1.0
2025-10-16,480392515112,7-up 1.5L,Pepsi,SOFTDRINKS_CASE,11,55.0,50.0,605.0,550.0,55.0,CASH,False,,,1.0,1.0
2025-10-16,480198109722,Royal Tru Strawberry 1.5L,Coca-Cola,SOFTDRINKS_CASE,12,60.0,54.0,720.0,648.0,72.0,CASH,False,,,1.0,1.0
2025-10-16,480392515116,Mirinda Orange 1.5L,Pepsi,SOFTDRINKS_CASE,14,60.0,54.0,840.0,756.0,84.0,GCASH,False,,,1.0,1.0
2025-10-16,480198111696,Coke Light,Coca-Cola,SOFTDRINKS_CASE,5,65.0,58.5,325.0,292.5,32.5,CASH,False,,,1.0,1.0
2025-10-16,955600121722,Milo 22g Sachet,Nestle,BEVERAGES,6,12.0,10.5,72.0,63.0,9.0,CASH,False,,,1.0,1.0
2025-10-16,480036141081,Nestle Bear Brand Fortified 33g,Nestle,BEVERAGES,16,11.5,10.0,184.0,160.0,24.0,CASH,False,,,1.0,1.0
2025-10-16,480864731007,Tang Orange 250g,Tang,BEVERAGES,13,216.0,195.0,2808.0,2535.0,273.0,CASH,False,,,1.0,1.0
2025-10-16,965412919731,Energen Cereal Milk Chocolate Drink 40g,Energen,BEVERAGES,5,9.0,8.0,45.0,40.0,5.0,GCASH,False,,,1.0,1.0
2025-10-16,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,Energen,BEVERAGES,3,8.6,7.5,25.8,22.5,3.3,CASH,False,,,1.0,1.0
2025-10-16,489120804013,Oishi Prawn Crackers 60g,Oishi,SNACK,9,17.6,15.5,158.4,139.5,18.9,CASH,False,,,1.0,1.0
2025-10-16,893921341445,San Sky Flakes Crackers Original 25g x 10s,M.Y. San,SNACK,14,58.4,52.5,817.6,735.0,82.6,CASH,False,,,1.0,1.0
2025-10-16,893951811445,Hansel Mocha Sandwich,Rebisco,SNACK,13,60.2,54.0,782.6,702.0,80.6,CASH,False,,,1.0,1.0
2025-10-16,748485200019,555 Sardines in Tomato Sauce 155g,555,CANNED_GOODS,9,25.0,22.0,225.0,198.0,27.0,CASH,False,,,1.0,1.0
2025-10-16,748485800035,Argentina Corned Beef 260g,Argentina,CANNED_GOODS,6,57.5,52.0,345.0,312.0,33.0,CASH,False,,,1.0,1.0
2025-10-16,480002201028,Hunts Pork & Beans 100g Doy,Hunts,CANNED_GOODS,7,14.5,13.0,101.5,91.0,10.5,GCASH,False,,,1.0,1.0
2025-10-16,480057511015,Alaska Classic Evaporated Filled Milk 140ml,Alaska,DAIRY,5,28.2,25.5,141.0,127.5,13.5,CASH,False,,,1.0,1.0
2025-10-16,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,Alaska,DAIRY,6,39.0,35.0,234.0,210.0,24.0,CASH,False,,,1.0,1.0
2025-10-16,480864702009,Eden Cheese 165g,Mondelez,DAIRY,3,78.0,70.0,234.0,210.0,24.0,GCASH,False,,,1.0,1.0
2025-10-16,480535824701,Dari Creme Butter Milk 100g,Dari Creme,DAIRY,14,41.0,37.0,574.0,518.0,56.0,CASH,False,,,1.0,1.0
2025-10-16,000008586780,Datu Puti Patis 1L,Datu Puti,CONDIMENTS,7,80.85,73.0,565.95,511.0,54.95,CASH,False,,,1.0,1.0
2025-10-16,642611907726,Ajinomoto Seasoning Mix 50g,Ajinomoto,BEVERAGES,9,13.0,11.5,117.0,103.5,13.5,GCASH,False,,,1.0,1.0
2025-10-16,642647382226,Sisters Night Plus Cottony Napkin,Sisters,PERSONAL_CARE,7,44.5,40.0,311.5,280.0,31.5,CASH,False,,,1.0,1.0
2025-10-16,642321541122,Sisters Overnight Dry,Sisters,PERSONAL_CARE,5,117.0,105.0,585.0,525.0,60.0,GCASH,False,,,1.0,1.0
2025-10-16,672329634182,Whisper Cottony Soft Clean X-Long Overnight,Whisper,PERSONAL_CARE,12,128.0,115.0,1536.0,1380.0,156.0,CASH,False,,,1.0,1.0
2025-10-16,480088814685,Sunsilk Strong & Long 350ml,Sunsilk,PERSONAL_CARE,6,150.0,135.0,900.0,810.0,90.0,CASH,False,,,1.0,1.0
2025-10-16,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,Downy,HOUSEHOLD,11,7.0,6.0,77.0,66.0,11.0,CASH,False,,,1.0,1.0
2025-10-16,480004784003,Zonrox Original Bleach 250ml,Zonrox,HOUSEHOLD,11,38.0,34.0,418.0,374.0,44.0,CASH,False,,,1.0,1.0
2025-10-16,037000359562,Ariel With a Touch of Downy Freshness Powder,Ariel,HOUSEHOLD,13,660.0,595.0,8580.0,7735.0,845.0,CASH,False,,,1.0,1.0
2025-10-16,490243086729,Joy Dishwashing Liquid Lemon 475ml,Joy,HOUSEHOLD,14,134.0,120.0,1876.0,1680.0,196.0,GCASH,False,,,1.0,1.0
2025-10-16,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,Joy,HOUSEHOLD,5,12.0,10.5,60.0,52.5,7.5,CASH,False,,,1.0,1.0
2025-10-17,544900000099,Coca-Cola Mismo 295ml,Coca-Cola,SODA,4,20.0,18.0,80.0,72.0,8.0,GCASH,False,,,1.0,1.15
2025-10-17,480198112005,Sprite 500ml,Coca-Cola,SOFTDRINKS_CASE,5,25.0,22.5,125.0,112.5,12.5,GCASH,False,,,1.0,1.15
2025-10-17,480198112010,Royal Tru Orange 500ml,Coca-Cola,SOFTDRINKS_CASE,15,25.0,22.5,375.0,337.5,37.5,CASH,False,,,1.0,1.15
2025-10-17,480198112000,Coke 500ml,Coca-Cola,SOFTDRINKS_CASE,12,25.0,22.5,300.0,270.0,30.0,CASH,False,,,1.0,1.15
2025-10-17,480392525114,Mountain Dew 500ml,Pepsi,SOFTDRINKS_CASE,10,22.0,20.0,220.0,200.0,20.0,CASH,False,,,1.0,1.15
2025-10-17,480392525110,Pepsi 500ml,Pepsi,SOFTDRINKS_CASE,14,22.0,20.0,308.0,280.0,28.0,CASH,False,,,1.0,1.15
2025-10-17,480198111607,Coke 1.5L,Coca-Cola,SOFTDRINKS_CASE,17,60.0,54.0,1020.0,918.0,102.0,CASH,False,,,1.0,1.15
2025-10-17,480198118062,Sprite 1.5L,Coca-Cola,SOFTDRINKS_CASE,13,60.0,54.0,780.0,702.0,78.0,GCASH,False,,,1.0,1.15
2025-10-17,480191198062,Royal Tru Orange 1.5L,Coca-Cola,SOFTDRINKS_CASE,3,60.0,54.0,180.0,162.0,18.0,CASH,False,,,1.0,1.15
2025-10-17,480392515114,Mountain Dew 1.5L,Pepsi,SOFTDRINKS_CASE,10,55.0,50.0,550.0,500.0,50.0,GCASH,False,,,1.0,1.15
2025-10-17,480392515110,Pepsi 1.5L,Pepsi,SOFTDRINKS_CASE,12,55.0,50.0,660.0,600.0,60.0,CASH,False,,,1.0,1.15
2025-10-17,480198111664,Coke Zero 1.5L,Coca-Cola,SOFTDRINKS_CASE,3,60.0,54.0,180.0,162.0,18.0,CASH,False,,,1.0,1.15
2025-10-17,480392515112,7-up 1.5L,Pepsi,SOFTDRINKS_CASE,13,55.0,50.0,715.0,650.0,65.0,CASH,False,,,1.0,1.15
2025-10-17,480198109722,Royal Tru Strawberry 1.5L,Coca-Cola,SOFTDRINKS_CASE,18,60.0,54.0,1080.0,972.0,108.0,GCASH,False,,,1.0,1.15
2025-10-17,480392515116,Mirinda Orange 1.5L,Pepsi,SOFTDRINKS_CASE,9,60.0,54.0,540.0,486.0,54.0,CASH,False,,,1.0,1.15
2025-10-17,480198111696,Coke Light,Coca-Cola,SOFTDRINKS_CASE,3,65.0,58.5,195.0,175.5,19.5,CASH,False,,,1.0,1.15
2025-10-17,955600121722,Milo 22g Sachet,Nestle,BEVERAGES,13,12.0,10.5,156.0,136.5,19.5,CASH,False,,,1.0,1.15
2025-10-17,480036141081,Nestle Bear Brand Fortified 33g,Nestle,BEVERAGES,14,11.5,10.0,161.0,140.0,21.0,CASH,False,,,1.0,1.15
2025-10-17,480864731007,Tang Orange 250g,Tang,BEVERAGES,19,216.0,195.0,4104.0,3705.0,399.0,GCASH,False,,,1.0,1.15
2025-10-17,965412919731,Energen Cereal Milk Chocolate Drink 40g,Energen,BEVERAGES,18,9.0,8.0,162.0,144.0,18.0,GCASH,False,,,1.0,1.15
2025-10-17,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,Energen,BEVERAGES,15,8.6,7.5,129.0,112.5,16.5,CASH,False,,,1.0,1.15
2025-10-17,489120804013,Oishi Prawn Crackers 60g,Oishi,SNACK,17,17.6,15.5,299.2,263.5,35.7,CASH,False,,,1.0,1.15
2025-10-17,893921341445,San Sky Flakes Crackers Original 25g x 10s,M.Y. San,SNACK,10,58.4,52.5,584.0,525.0,59.0,CASH,False,,,1.0,1.15
2025-10-17,893951811445,Hansel Mocha Sandwich,Rebisco,SNACK,11,60.2,54.0,662.2,594.0,68.2,CASH,False,,,1.0,1.15
2025-10-17,748485200019,555 Sardines in Tomato Sauce 155g,555,CANNED_GOODS,12,25.0,22.0,300.0,264.0,36.0,CASH,False,,,1.0,1.15
2025-10-17,748485800035,Argentina Corned Beef 260g,Argentina,CANNED_GOODS,12,57.5,52.0,690.0,624.0,66.0,CASH,False,,,1.0,1.15
2025-10-17,480002201028,Hunts Pork & Beans 100g Doy,Hunts,CANNED_GOODS,11,14.5,13.0,159.5,143.0,16.5,CASH,False,,,1.0,1.15
2025-10-17,480057511015,Alaska Classic Evaporated Filled Milk 140ml,Alaska,DAIRY,8,28.2,25.5,225.6,204.0,21.6,GCASH,False,,,1.0,1.15
2025-10-17,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,Alaska,DAIRY,13,39.0,35.0,507.0,455.0,52.0,CASH,False,,,1.0,1.15
2025-10-17,480864702009,Eden Cheese 165g,Mondelez,DAIRY,9,78.0,70.0,702.0,630.0,72.0,CASH,False,,,1.0,1.15
2025-10-17,480535824701,Dari Creme Butter Milk 100g,Dari Creme,DAIRY,15,41.0,37.0,615.0,555.0,60.0,CASH,False,,,1.0,1.15
2025-10-17,000008586780,Datu Puti Patis 1L,Datu Puti,CONDIMENTS,6,80.85,73.0,485.1,438.0,47.1,GCASH,False,,,1.0,1.15
2025-10-17,642611907726,Ajinomoto Seasoning Mix 50g,Ajinomoto,BEVERAGES,9,13.0,11.5,117.0,103.5,13.5,CASH,False,,,1.0,1.15
2025-10-17,642647382226,Sisters Night Plus Cottony Napkin,Sisters,PERSONAL_CARE,11,44.5,40.0,489.5,440.0,49.5,CASH,False,,,1.0,1.15
2025-10-17,642321541122,Sisters Overnight Dry,Sisters,PERSONAL_CARE,3,117.0,105.0,351.0,315.0,36.0,CASH,False,,,1.0,1.15
2025-10-17,672329634182,Whisper Cottony Soft Clean X-Long Overnight,Whisper,PERSONAL_CARE,6,128.0,115.0,768.0,690.0,78.0,CASH,False,,,1.0,1.15
2025-10-17,480088814685,Sunsilk Strong & Long 350ml,Sunsilk,PERSONAL_CARE,5,150.0,135.0,750.0,675.0,75.0,CASH,False,,,1.0,1.15
2025-10-17,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,Downy,HOUSEHOLD,8,7.0,6.0,56.0,48.0,8.0,CASH,False,,,1.0,1.15
2025-10-17,480004784003,Zonrox Original Bleach 250ml,Zonrox,HOUSEHOLD,6,38.0,34.0,228.0,204.0,24.0,GCASH,False,,,1.0,1.15
2025-10-17,037000359562,Ariel With a Touch of Downy Freshness Powder,Ariel,HOUSEHOLD,9,660.0,595.0,5940.0,5355.0,585.0,CASH,False,,,1.0,1.15
2025-10-17,490243086729,Joy Dishwashing Liquid Lemon 475ml,Joy,HOUSEHOLD,18,134.0,120.0,2412.0,2160.0,252.0,GCASH,False,,,1.0,1.15
2025-10-17,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,Joy,HOUSEHOLD,14,12.0,10.5,168.0,147.0,21.0,CASH,False,,,1.0,1.15
2025-10-18,544900000099,Coca-Cola Mismo 295ml,Coca-Cola,SODA,13,20.0,18.0,260.0,234.0,26.0,CASH,False,,,1.0,1.3
2025-10-18,480198112005,Sprite 500ml,Coca-Cola,SOFTDRINKS_CASE,15,25.0,22.5,375.0,337.5,37.5,GCASH,False,,,1.0,1.3
2025-10-18,480198112010,Royal Tru Orange 500ml,Coca-Cola,SOFTDRINKS_CASE,16,25.0,22.5,400.0,360.0,40.0,CASH,False,,,1.0,1.3
